"Country","Year","Week_ahead","Model","Accuracy","MZE","macroMAE"
"ISR",2017,1,"fix",0.885,0.115,0.464761904761905
"ITA",2017,1,"fix",0.478,0.522,0.733333333333333
"KGZ",2017,1,"fix",0.583,0.417,0.125714285714286
"LTU",2017,1,"fix",0.886,0.114,0.6
"LUX",2017,1,"fix",0.75,0.25,0.419047619047619
"LVA",2017,1,"fix",0.786,0.214,0.55
"MAR",2017,1,"fix",0.788,0.212,0.21421568627451
"MDA",2017,1,"fix",1,0,0
"MLT",2017,1,"fix",0.714,0.286,0.4
"NLD",2017,1,"fix",0.558,0.442,0.68525641025641
"NOR",2017,1,"fix",0.607,0.393,1.21190476190476
"POL",2017,1,"fix",0.615,0.385,1.03703463203463
"PRT",2017,1,"fix",0.865,0.135,0.273188405797101
"ROU",2017,1,"fix",1,0,0
"SRB",2017,1,"fix",0.636,0.364,0.677142857142857
"SVN",2017,1,"fix",0.846,0.154,1.53560606060606
"SVK",2017,1,"fix",0.788,0.212,0.775925925925926
"TUR",2017,1,"fix",0.549,0.451,1.69919191919192
"USA",2017,1,"fix",0.558,0.442,0.801488095238095
"ARM",2015,2,"fix",0.854,0.146,0.0857142857142857
"AUT",2015,2,"fix",0.125,0.875,0.85
"BEL",2015,2,"fix",0.83,0.17,1.85
"CHE",2015,2,"fix",0.868,0.132,0.983333333333333
"CZE",2015,2,"fix",0.792,0.208,1.525
"DNK",2015,2,"fix",0.667,0.333,0.160526315789474
"EST",2015,2,"fix",0.453,0.547,0.937179487179487
"ESP",2015,2,"fix",0.655,0.345,1.77222222222222
"GEO",2015,2,"fix",0.755,0.245,0.246428571428571
"GRC",2015,2,"fix",0.441,0.559,2.55
"HRV",2015,2,"fix",0.593,0.407,2.58333333333333
"HUN",2015,2,"fix",0.792,0.208,0.75
"IRL",2015,2,"fix",0.849,0.151,0.359468438538206
"ISR",2015,2,"fix",0.811,0.189,0.402564102564103
"ITA",2015,2,"fix",0.542,0.458,0.533333333333333
"KGZ",2015,2,"fix",0.656,0.344,0.541954887218045
"LTU",2015,2,"fix",0.906,0.094,0.262127659574468
"LUX",2015,2,"fix",0.69,0.31,1.18333333333333
"LVA",2015,2,"fix",0.69,0.31,2.1
"MAR",2015,2,"fix",0.731,0.269,0.172857142857143
"MDA",2015,2,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,2,"fix",0.957,0.043,0.8
"NLD",2015,2,"fix",0.415,0.585,1.27606060606061
"NOR",2015,2,"fix",0.448,0.552,3.42307692307692
"POL",2015,2,"fix",0.468,0.532,0.450128205128205
"PRT",2015,2,"fix",0.83,0.17,1.9
"ROU",2015,2,"fix",0.875,0.125,0.525
"SRB",2015,2,"fix",0.652,0.348,0.357619047619048
"SVN",2015,2,"fix",0.792,0.208,0.8325
"SVK",2015,2,"fix",0.731,0.269,1.628
"TUR",2015,2,"fix",0.575,0.425,0.373214285714286
"USA",2015,2,"fix",0.66,0.34,0.395098039215686
"ARM",2016,2,"fix",0.673,0.327,2.60540540540541
"AUT",2016,2,"fix",0.294,0.706,0.63
"BEL",2016,2,"fix",0.846,0.154,0.719047619047619
"CHE",2016,2,"fix",0.731,0.269,0.65
"CZE",2016,2,"fix",0.75,0.25,0.485714285714286
"DNK",2016,2,"fix",0.607,0.393,0.605882352941176
"EST",2016,2,"fix",0.481,0.519,1.05350877192982
"ESP",2016,2,"fix",0.5,0.5,0.763333333333333
"GEO",2016,2,"fix",0.696,0.304,0.0554166666666667
"GRC",2016,2,"fix",0.733,0.267,0.3
"HRV",2016,2,"fix",0.75,0.25,0.2
"HUN",2016,2,"fix",0.714,0.286,0.438333333333333
"IRL",2016,2,"fix",0.769,0.231,0.35
"ISR",2016,2,"fix",0.827,0.173,0.783333333333333
"ITA",2016,2,"fix",0.409,0.591,0.668333333333333
"KGZ",2016,2,"fix",0.32,0.68,1.90606060606061
"LTU",2016,2,"fix",0.865,0.135,0.752222222222222
"LUX",2016,2,"fix",0.643,0.357,0.725882352941176
"LVA",2016,2,"fix",0.75,0.25,0.641666666666667
"MAR",2016,2,"fix",0.723,0.277,0.173162393162393
"MDA",2016,2,"fix",1,0,0
"MLT",2016,2,"fix",0.778,0.222,0.309090909090909
"NLD",2016,2,"fix",0.5,0.5,0.947537878787879
"NOR",2016,2,"fix",0.321,0.679,0.974285714285714
"POL",2016,2,"fix",0.587,0.413,0.632979797979798
"PRT",2016,2,"fix",0.712,0.288,1.46666666666667
"ROU",2016,2,"fix",0.865,0.135,0.104347826086957
"SRB",2016,2,"fix",0.562,0.438,0.954285714285714
"SVN",2016,2,"fix",0.846,0.154,0.354347826086957
"SVK",2016,2,"fix",0.805,0.195,0.242857142857143
"TUR",2016,2,"fix",0.267,0.733,0.335714285714286
"USA",2016,2,"fix",0.538,0.462,0.762884615384615
"ARM",2017,2,"fix",0.712,0.288,0.663247863247863
"AUT",2017,2,"fix",0.409,0.591,1.23333333333333
"BEL",2017,2,"fix",0.8,0.2,0.664285714285714
"CHE",2017,2,"fix",0.827,0.173,0.604761904761905
"CZE",2017,2,"fix",0.827,0.173,1.20714285714286
"DNK",2017,2,"fix",0.714,0.286,0.23859649122807
"EST",2017,2,"fix",0.462,0.538,0.982324929971989
"ESP",2017,2,"fix",0.643,0.357,0.605555555555556
"GEO",2017,2,"fix",0.652,0.348,0.0355555555555556
"GRC",2017,2,"fix",0.615,0.385,1.315
"HRV",2017,2,"fix",0.538,0.462,2.52222222222222
"HUN",2017,2,"fix",0.643,0.357,2.50526315789474
"IRL",2017,2,"fix",0.827,0.173,0.328888888888889
"ISR",2017,2,"fix",0.808,0.192,0.82952380952381
"ITA",2017,2,"fix",0.478,0.522,0.843333333333333
"KGZ",2017,2,"fix",0.25,0.75,0.2
"LTU",2017,2,"fix",0.886,0.114,0.9
"LUX",2017,2,"fix",0.786,0.214,0.738095238095238
"LVA",2017,2,"fix",0.714,0.286,0.78921568627451
"MAR",2017,2,"fix",0.731,0.269,0.250098039215686
"MDA",2017,2,"fix",1,0,0
"MLT",2017,2,"fix",0.679,0.321,0.6
"NLD",2017,2,"fix",0.519,0.481,0.778205128205128
"NOR",2017,2,"fix",0.536,0.464,1.45
"POL",2017,2,"fix",0.519,0.481,1.67731601731602
"PRT",2017,2,"fix",0.923,0.077,0.12536231884058
"ROU",2017,2,"fix",1,0,0
"SRB",2017,2,"fix",0.136,0.864,1.29714285714286
"SVN",2017,2,"fix",0.865,0.135,1.37121212121212
"SVK",2017,2,"fix",0.692,0.308,1.48703703703704
"TUR",2017,2,"fix",0.431,0.569,1.91207070707071
"USA",2017,2,"fix",0.519,0.481,1.21785714285714
"ARM",2015,3,"fix",0.854,0.146,0.0857142857142857
"AUT",2015,3,"fix",0.125,0.875,1.15
"BEL",2015,3,"fix",0.811,0.189,2.16666666666667
"CHE",2015,3,"fix",0.849,0.151,1.45243902439024
"CZE",2015,3,"fix",0.792,0.208,1.45
"DNK",2015,3,"fix",0.667,0.333,0.231929824561404
"EST",2015,3,"fix",0.472,0.528,1.15782051282051
"ESP",2015,3,"fix",0.621,0.379,1.82222222222222
"GEO",2015,3,"fix",0.736,0.264,0.249404761904762
"GRC",2015,3,"fix",0.382,0.618,2.9
"HRV",2015,3,"fix",0.593,0.407,3.28333333333333
"HUN",2015,3,"fix",0.792,0.208,0.8
"IRL",2015,3,"fix",0.849,0.151,0.359468438538206
"ISR",2015,3,"fix",0.811,0.189,0.625
"ITA",2015,3,"fix",0.583,0.417,0.41
"KGZ",2015,3,"fix",0.562,0.438,0.590526315789474
"LTU",2015,3,"fix",0.887,0.113,0.264255319148936
"LUX",2015,3,"fix",0.655,0.345,1.4
"LVA",2015,3,"fix",0.724,0.276,2.325
"MAR",2015,3,"fix",0.712,0.288,0.177857142857143
"MDA",2015,3,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,3,"fix",0.957,0.043,0.8
"NLD",2015,3,"fix",0.509,0.491,1.24030303030303
"NOR",2015,3,"fix",0.448,0.552,3.42307692307692
"POL",2015,3,"fix",0.489,0.511,0.508717948717949
"PRT",2015,3,"fix",0.811,0.189,2.2046511627907
"ROU",2015,3,"fix",0.854,0.146,0.452439024390244
"SRB",2015,3,"fix",0.609,0.391,0.334285714285714
"SVN",2015,3,"fix",0.792,0.208,0.8225
"SVK",2015,3,"fix",0.731,0.269,1.532
"TUR",2015,3,"fix",0.525,0.475,0.486904761904762
"USA",2015,3,"fix",0.698,0.302,0.452745098039216
"ARM",2016,3,"fix",0.673,0.327,2.60540540540541
"AUT",2016,3,"fix",0.176,0.824,0.796666666666667
"BEL",2016,3,"fix",0.885,0.115,0.85
"CHE",2016,3,"fix",0.75,0.25,0.775
"CZE",2016,3,"fix",0.769,0.231,0.621428571428571
"DNK",2016,3,"fix",0.536,0.464,0.625980392156863
"EST",2016,3,"fix",0.519,0.481,2.09429824561404
"ESP",2016,3,"fix",0.464,0.536,0.968333333333333
"GEO",2016,3,"fix",0.696,0.304,0.0554166666666667
"GRC",2016,3,"fix",0.533,0.467,0.366666666666667
"HRV",2016,3,"fix",0.643,0.357,0.349122807017544
"HUN",2016,3,"fix",0.75,0.25,0.405
"IRL",2016,3,"fix",0.75,0.25,0.412631578947368
"ISR",2016,3,"fix",0.827,0.173,0.852564102564103
"ITA",2016,3,"fix",0.455,0.545,0.873333333333333
"KGZ",2016,3,"fix",0.36,0.64,2.18363636363636
"LTU",2016,3,"fix",0.846,0.154,0.871111111111111
"LUX",2016,3,"fix",0.679,0.321,0.77921568627451
"LVA",2016,3,"fix",0.786,0.214,0.583333333333333
"MAR",2016,3,"fix",0.638,0.362,0.196495726495726
"MDA",2016,3,"fix",1,0,0
"MLT",2016,3,"fix",0.815,0.185,0.3
"NLD",2016,3,"fix",0.404,0.596,1.77045454545455
"NOR",2016,3,"fix",0.286,0.714,1.10857142857143
"POL",2016,3,"fix",0.609,0.391,0.629292929292929
"PRT",2016,3,"fix",0.692,0.308,1.55833333333333
"ROU",2016,3,"fix",0.865,0.135,0.104347826086957
"SRB",2016,3,"fix",0.625,0.375,0.904285714285714
"SVN",2016,3,"fix",0.865,0.135,0.460869565217391
"SVK",2016,3,"fix",0.829,0.171,0.171428571428571
"TUR",2016,3,"fix",0.267,0.733,0.314285714285714
"USA",2016,3,"fix",0.596,0.404,0.647019230769231
"ARM",2017,3,"fix",0.769,0.231,0.555555555555556
"AUT",2017,3,"fix",0.318,0.682,1.8375
"BEL",2017,3,"fix",0.8,0.2,0.932142857142857
"CHE",2017,3,"fix",0.808,0.192,0.807142857142857
"CZE",2017,3,"fix",0.788,0.212,1.55952380952381
"DNK",2017,3,"fix",0.75,0.25,0.210526315789474
"EST",2017,3,"fix",0.519,0.481,1.00803921568627
"ESP",2017,3,"fix",0.643,0.357,0.619444444444444
"GEO",2017,3,"fix",0.674,0.326,0.0333333333333333
"GRC",2017,3,"fix",0.596,0.404,1.73833333333333
"HRV",2017,3,"fix",0.538,0.462,3.48888888888889
"HUN",2017,3,"fix",0.643,0.357,3.60526315789474
"IRL",2017,3,"fix",0.808,0.192,0.373333333333333
"ISR",2017,3,"fix",0.769,0.231,1.06952380952381
"ITA",2017,3,"fix",0.435,0.565,1.21333333333333
"KGZ",2017,3,"fix",0.333,0.667,0.157142857142857
"LTU",2017,3,"fix",0.886,0.114,0.9
"LUX",2017,3,"fix",0.679,0.321,0.761904761904762
"LVA",2017,3,"fix",0.607,0.393,1.33921568627451
"MAR",2017,3,"fix",0.654,0.346,0.357091503267974
"MDA",2017,3,"fix",1,0,0
"MLT",2017,3,"fix",0.643,0.357,0.605263157894737
"NLD",2017,3,"fix",0.5,0.5,0.746153846153846
"NOR",2017,3,"fix",0.357,0.643,1.64285714285714
"POL",2017,3,"fix",0.423,0.577,2.41311688311688
"PRT",2017,3,"fix",0.885,0.115,0.148550724637681
"ROU",2017,3,"fix",1,0,0
"SRB",2017,3,"fix",0.227,0.773,1.78285714285714
"SVN",2017,3,"fix",0.846,0.154,1.58030303030303
"SVK",2017,3,"fix",0.692,0.308,1.85185185185185
"TUR",2017,3,"fix",0.51,0.49,2.10873737373737
"USA",2017,3,"fix",0.519,0.481,1.28005952380952
"ARM",2015,4,"fix",0.854,0.146,0.0857142857142857
"AUT",2015,4,"fix",0.125,0.875,1.2
"BEL",2015,4,"fix",0.811,0.189,2.4
"CHE",2015,4,"fix",0.849,0.151,1.45243902439024
"CZE",2015,4,"fix",0.811,0.189,2.275
"DNK",2015,4,"fix",0.7,0.3,0.226666666666667
"EST",2015,4,"fix",0.547,0.453,1.21846153846154
"ESP",2015,4,"fix",0.655,0.345,2.28888888888889
"GEO",2015,4,"fix",0.736,0.264,0.150595238095238
"GRC",2015,4,"fix",0.412,0.588,3.08333333333333
"HRV",2015,4,"fix",0.667,0.333,3.08333333333333
"HUN",2015,4,"fix",0.708,0.292,1.03333333333333
"IRL",2015,4,"fix",0.849,0.151,0.371428571428571
"ISR",2015,4,"fix",0.792,0.208,0.55
"ITA",2015,4,"fix",0.542,0.458,0.56
"KGZ",2015,4,"fix",0.562,0.438,0.581503759398496
"LTU",2015,4,"fix",0.887,0.113,0.3
"LUX",2015,4,"fix",0.621,0.379,1.51666666666667
"LVA",2015,4,"fix",0.724,0.276,2.625
"MAR",2015,4,"fix",0.712,0.288,0.177857142857143
"MDA",2015,4,"fix",0.943,0.0570000000000001,0.1
"MLT",2015,4,"fix",0.957,0.043,0.8
"NLD",2015,4,"fix",0.491,0.509,1.24772727272727
"NOR",2015,4,"fix",0.414,0.586,3.48076923076923
"POL",2015,4,"fix",0.447,0.553,0.613846153846154
"PRT",2015,4,"fix",0.83,0.17,2.75
"ROU",2015,4,"fix",0.854,0.146,0.375
"SRB",2015,4,"fix",0.565,0.435,0.415238095238095
"SVN",2015,4,"fix",0.792,0.208,1.17
"SVK",2015,4,"fix",0.712,0.288,1.86533333333333
"TUR",2015,4,"fix",0.475,0.525,0.646130952380952
"USA",2015,4,"fix",0.717,0.283,0.421862745098039
"ARM",2016,4,"fix",0.673,0.327,2.61081081081081
"AUT",2016,4,"fix",0.176,0.824,0.98
"BEL",2016,4,"fix",0.846,0.154,0.885714285714286
"CHE",2016,4,"fix",0.75,0.25,0.7
"CZE",2016,4,"fix",0.769,0.231,0.494047619047619
"DNK",2016,4,"fix",0.571,0.429,0.690196078431373
"EST",2016,4,"fix",0.538,0.462,2.18377192982456
"ESP",2016,4,"fix",0.464,0.536,1.03166666666667
"GEO",2016,4,"fix",0.674,0.326,0.0679166666666667
"GRC",2016,4,"fix",0.533,0.467,0.366666666666667
"HRV",2016,4,"fix",0.607,0.393,0.604385964912281
"HUN",2016,4,"fix",0.714,0.286,0.683333333333333
"IRL",2016,4,"fix",0.75,0.25,0.475
"ISR",2016,4,"fix",0.808,0.192,1.18589743589744
"ITA",2016,4,"fix",0.273,0.727,1.015
"KGZ",2016,4,"fix",0.24,0.76,2.36666666666667
"LTU",2016,4,"fix",0.808,0.192,0.908888888888889
"LUX",2016,4,"fix",0.571,0.429,0.885882352941177
"LVA",2016,4,"fix",0.714,0.286,0.608333333333333
"MAR",2016,4,"fix",0.702,0.298,0.176495726495726
"MDA",2016,4,"fix",1,0,0
"MLT",2016,4,"fix",0.852,0.148,0.275
"NLD",2016,4,"fix",0.404,0.596,1.58162878787879
"NOR",2016,4,"fix",0.286,0.714,0.931428571428571
"POL",2016,4,"fix",0.587,0.413,0.604646464646465
"PRT",2016,4,"fix",0.712,0.288,1.61666666666667
"ROU",2016,4,"fix",0.865,0.135,0.104347826086957
"SRB",2016,4,"fix",0.562,0.438,0.918571428571428
"SVN",2016,4,"fix",0.827,0.173,0.417391304347826
"SVK",2016,4,"fix",0.756,0.244,0.253383458646617
"TUR",2016,4,"fix",0.2,0.8,0.45
"USA",2016,4,"fix",0.596,0.404,0.676346153846154
"ARM",2017,4,"fix",0.731,0.269,0.58034188034188
"AUT",2017,4,"fix",0.273,0.727,1.63333333333333
"BEL",2017,4,"fix",0.771,0.229,1.325
"CHE",2017,4,"fix",0.769,0.231,1.16428571428571
"CZE",2017,4,"fix",0.731,0.269,2.26428571428571
"DNK",2017,4,"fix",0.714,0.286,0.204385964912281
"EST",2017,4,"fix",0.462,0.538,1.03313725490196
"ESP",2017,4,"fix",0.607,0.393,0.861111111111111
"GEO",2017,4,"fix",0.63,0.37,0.0377777777777778
"GRC",2017,4,"fix",0.596,0.404,1.78
"HRV",2017,4,"fix",0.538,0.462,3.52777777777778
"HUN",2017,4,"fix",0.571,0.429,3.61578947368421
"IRL",2017,4,"fix",0.788,0.212,0.453333333333333
"ISR",2017,4,"fix",0.788,0.212,0.934285714285714
"ITA",2017,4,"fix",0.391,0.609,1.18666666666667
"KGZ",2017,4,"fix",0.417,0.583,0.165714285714286
"LTU",2017,4,"fix",0.886,0.114,0.9
"LUX",2017,4,"fix",0.643,0.357,0.866666666666667
"LVA",2017,4,"fix",0.607,0.393,1.47254901960784
"MAR",2017,4,"fix",0.654,0.346,0.287091503267974
"MDA",2017,4,"fix",1,0,0
"MLT",2017,4,"fix",0.571,0.429,0.654135338345865
"NLD",2017,4,"fix",0.481,0.519,0.894871794871795
"NOR",2017,4,"fix",0.429,0.571,1.47380952380952
"POL",2017,4,"fix",0.481,0.519,2.55564935064935
"PRT",2017,4,"fix",0.865,0.135,0.336231884057971
"ROU",2017,4,"fix",1,0,0
"SRB",2017,4,"fix",0.227,0.773,1.99714285714286
"SVN",2017,4,"fix",0.808,0.192,2.71136363636364
"SVK",2017,4,"fix",0.75,0.25,1.49074074074074
"TUR",2017,4,"fix",0.431,0.569,2.5560101010101
"USA",2017,4,"fix",0.558,0.442,1.60744047619048
